plate	cycle	well	tile
1	11	A1	1946
1	12	A1	1946
1	13	A1	1946
1	14	A1	1946
1	15	A1	1946
1	1	A1	1947
1	2	A1	1947
1	3	A1	1947
1	4	A1	1947
1	5	A1	1947
1	6	A1	1947
1	7	A1	1947
1	8	A1	1947
1	9	A1	1947
1	10	A1	1947
1	11	A1	1947
1	12	A1	1947
1	13	A1	1947
1	14	A1	1947
1	15	A1	1947
1	1	A1	1948
1	2	A1	1948
1	3	A1	1948
1	4	A1	1948
1	5	A1	1948
1	6	A1	1948
1	7	A1	1948
1	8	A1	1948
1	9	A1	1948
1	10	A1	1948
1	11	A1	1948
1	12	A1	1948
1	13	A1	1948
1	14	A1	1948
1	15	A1	1948
1	1	A1	1949
1	2	A1	1949
1	3	A1	1949
1	4	A1	1949
1	5	A1	1949
1	6	A1	1949
1	7	A1	1949
1	8	A1	1949
1	9	A1	1949
1	10	A1	1949
1	11	A1	1949
1	12	A1	1949
1	13	A1	1949
1	14	A1	1949
1	15	A1	1949
1	1	A1	1950
1	2	A1	1950
1	3	A1	1950
1	4	A1	1950
1	5	A1	1950
1	6	A1	1950
1	7	A1	1950
1	8	A1	1950
1	9	A1	1950
1	10	A1	1950
1	11	A1	1950
1	12	A1	1950
1	13	A1	1950
1	14	A1	1950
1	15	A1	1950
1	1	A1	1951
1	2	A1	1951
1	3	A1	1951
1	4	A1	1951
1	5	A1	1951
1	6	A1	1951
1	7	A1	1951
1	8	A1	1951
1	9	A1	1951
1	10	A1	1951
1	11	A1	1951
1	12	A1	1951
1	13	A1	1951
1	14	A1	1951
1	15	A1	1951
1	1	A1	1952
1	2	A1	1952
1	3	A1	1952
1	4	A1	1952
1	5	A1	1952
1	6	A1	1952
1	7	A1	1952
1	8	A1	1952
1	9	A1	1952
1	10	A1	1952
1	11	A1	1952
1	12	A1	1952
1	13	A1	1952
1	14	A1	1952
1	15	A1	1952
1	1	A1	1953
1	2	A1	1953
1	3	A1	1953
1	4	A1	1953
1	5	A1	1953
1	6	A1	1953
1	7	A1	1953
1	8	A1	1953
1	9	A1	1953
1	10	A1	1953
1	11	A1	1953
1	12	A1	1953
1	13	A1	1953
1	14	A1	1953
1	15	A1	1953
1	1	A1	1954
1	2	A1	1954
1	3	A1	1954
1	4	A1	1954
1	5	A1	1954
1	6	A1	1954
1	7	A1	1954
1	8	A1	1954
1	9	A1	1954
1	10	A1	1954
1	11	A1	1954
1	12	A1	1954
1	13	A1	1954
1	14	A1	1954
1	15	A1	1954
1	1	A1	1955
1	2	A1	1955
1	3	A1	1955
1	4	A1	1955
1	5	A1	1955
1	6	A1	1955
1	7	A1	1955
1	8	A1	1955
1	9	A1	1955
1	10	A1	1955
1	11	A1	1955
1	12	A1	1955
1	13	A1	1955
1	14	A1	1955
1	15	A1	1955
1	1	A1	1956
1	2	A1	1956
1	3	A1	1956
1	4	A1	1956
1	5	A1	1956
1	6	A1	1956
1	7	A1	1956
1	8	A1	1956
1	9	A1	1956
1	10	A1	1956
1	11	A1	1956
1	12	A1	1956
1	13	A1	1956
1	14	A1	1956
1	15	A1	1956
1	1	A1	1957
1	2	A1	1957
1	3	A1	1957
1	4	A1	1957
1	5	A1	1957
1	6	A1	1957
1	7	A1	1957
1	8	A1	1957
1	9	A1	1957
1	10	A1	1957
1	11	A1	1957
1	12	A1	1957
1	13	A1	1957
1	14	A1	1957
1	15	A1	1957
1	1	A1	1958
1	2	A1	1958
1	3	A1	1958
1	4	A1	1958
1	5	A1	1958
1	6	A1	1958
1	7	A1	1958
1	8	A1	1958
1	9	A1	1958
1	10	A1	1958
1	11	A1	1958
1	12	A1	1958
1	13	A1	1958
1	14	A1	1958
1	15	A1	1958
1	1	A1	1959
1	2	A1	1959
1	3	A1	1959
1	4	A1	1959
1	5	A1	1959
1	6	A1	1959
1	7	A1	1959
1	8	A1	1959
1	9	A1	1959
1	10	A1	1959
1	11	A1	1959
1	12	A1	1959
1	13	A1	1959
1	14	A1	1959
1	15	A1	1959
1	1	A1	1960
1	2	A1	1960
1	3	A1	1960
1	4	A1	1960
1	5	A1	1960
1	6	A1	1960
1	7	A1	1960
1	8	A1	1960
1	9	A1	1960
1	10	A1	1960
1	11	A1	1960
1	12	A1	1960
1	13	A1	1960
1	14	A1	1960
1	15	A1	1960
1	1	A1	1961
1	2	A1	1961
1	3	A1	1961
1	4	A1	1961
1	5	A1	1961
1	6	A1	1961
1	7	A1	1961
1	8	A1	1961
1	9	A1	1961
1	10	A1	1961
1	11	A1	1961
1	12	A1	1961
1	13	A1	1961
1	14	A1	1961
1	15	A1	1961
1	1	A1	1962
1	2	A1	1962
1	3	A1	1962
1	4	A1	1962
1	5	A1	1962
1	6	A1	1962
1	7	A1	1962
1	8	A1	1962
1	9	A1	1962
1	10	A1	1962
1	11	A1	1962
1	12	A1	1962
1	13	A1	1962
1	14	A1	1962
1	15	A1	1962
1	1	A1	1963
1	2	A1	1963
1	3	A1	1963
1	4	A1	1963
1	5	A1	1963
1	6	A1	1963
1	7	A1	1963
1	8	A1	1963
1	9	A1	1963
1	10	A1	1963
1	11	A1	1963
1	12	A1	1963
1	13	A1	1963
1	14	A1	1963
1	15	A1	1963
1	1	A1	1964
1	2	A1	1964
1	3	A1	1964
1	4	A1	1964
1	5	A1	1964
1	6	A1	1964
1	7	A1	1964
1	8	A1	1964
1	9	A1	1964
1	10	A1	1964
1	11	A1	1964
1	12	A1	1964
1	13	A1	1964
1	14	A1	1964
1	15	A1	1964
1	1	A1	1965
1	2	A1	1965
1	3	A1	1965
1	4	A1	1965
1	5	A1	1965
1	6	A1	1965
1	7	A1	1965
1	8	A1	1965
1	9	A1	1965
1	10	A1	1965
1	11	A1	1965
1	12	A1	1965
1	13	A1	1965
1	14	A1	1965
1	15	A1	1965
1	1	A1	1966
1	2	A1	1966
1	3	A1	1966
1	4	A1	1966
1	5	A1	1966
1	6	A1	1966
1	7	A1	1966
1	8	A1	1966
1	9	A1	1966
1	10	A1	1966
1	11	A1	1966
1	12	A1	1966
1	13	A1	1966
1	14	A1	1966
1	15	A1	1966
1	1	A1	1967
1	2	A1	1967
1	3	A1	1967
1	4	A1	1967
1	5	A1	1967
1	6	A1	1967
1	7	A1	1967
1	8	A1	1967
1	9	A1	1967
1	10	A1	1967
1	11	A1	1967
1	12	A1	1967
1	13	A1	1967
1	14	A1	1967
1	15	A1	1967
1	1	A1	1968
1	2	A1	1968
1	3	A1	1968
1	4	A1	1968
1	5	A1	1968
1	6	A1	1968
1	7	A1	1968
1	8	A1	1968
1	9	A1	1968
1	10	A1	1968
1	11	A1	1968
1	12	A1	1968
1	13	A1	1968
1	14	A1	1968
1	15	A1	1968
1	1	A1	1969
1	2	A1	1969
1	3	A1	1969
1	4	A1	1969
1	5	A1	1969
1	6	A1	1969
1	7	A1	1969
1	8	A1	1969
1	9	A1	1969
1	10	A1	1969
1	11	A1	1969
1	12	A1	1969
1	13	A1	1969
1	14	A1	1969
1	15	A1	1969
1	1	A1	1970
1	2	A1	1970
1	3	A1	1970
1	4	A1	1970
1	5	A1	1970
1	6	A1	1970
1	7	A1	1970
1	8	A1	1970
1	9	A1	1970
1	10	A1	1970
1	11	A1	1970
1	12	A1	1970
1	13	A1	1970
1	14	A1	1970
1	15	A1	1970
1	1	A1	1971
1	2	A1	1971
1	3	A1	1971
1	4	A1	1971
1	5	A1	1971
1	6	A1	1971
1	7	A1	1971
1	8	A1	1971
1	9	A1	1971
1	10	A1	1971
1	11	A1	1971
1	12	A1	1971
1	13	A1	1971
1	14	A1	1971
1	15	A1	1971
1	1	A1	1972
1	2	A1	1972
1	3	A1	1972
1	4	A1	1972
1	5	A1	1972
1	6	A1	1972
1	7	A1	1972
1	8	A1	1972
1	9	A1	1972
1	10	A1	1972
1	11	A1	1972
1	12	A1	1972
1	13	A1	1972
1	14	A1	1972
1	15	A1	1972
1	1	A1	1973
1	2	A1	1973
1	3	A1	1973
1	4	A1	1973
1	5	A1	1973
1	6	A1	1973
1	7	A1	1973
1	8	A1	1973
1	9	A1	1973
1	10	A1	1973
1	11	A1	1973
1	12	A1	1973
1	13	A1	1973
1	14	A1	1973
1	15	A1	1973
1	1	A1	1974
1	2	A1	1974
1	3	A1	1974
1	4	A1	1974
1	5	A1	1974
1	6	A1	1974
1	7	A1	1974
1	8	A1	1974
1	9	A1	1974
1	10	A1	1974
1	11	A1	1974
1	12	A1	1974
1	13	A1	1974
1	14	A1	1974
1	15	A1	1974
1	1	A1	1975
1	2	A1	1975
1	3	A1	1975
1	4	A1	1975
1	5	A1	1975
1	6	A1	1975
1	7	A1	1975
1	8	A1	1975
1	9	A1	1975
1	10	A1	1975
1	11	A1	1975
1	12	A1	1975
1	13	A1	1975
1	14	A1	1975
1	15	A1	1975
1	1	A1	1976
1	2	A1	1976
1	3	A1	1976
1	4	A1	1976
1	5	A1	1976
1	6	A1	1976
1	7	A1	1976
1	8	A1	1976
1	9	A1	1976
1	10	A1	1976
1	11	A1	1976
1	12	A1	1976
1	13	A1	1976
1	14	A1	1976
1	15	A1	1976
1	1	A1	1977
1	2	A1	1977
1	3	A1	1977
1	4	A1	1977
1	5	A1	1977
1	6	A1	1977
1	7	A1	1977
1	8	A1	1977
1	9	A1	1977
1	10	A1	1977
1	11	A1	1977
1	12	A1	1977
1	13	A1	1977
1	14	A1	1977
1	15	A1	1977
1	1	A1	1978
1	2	A1	1978
1	3	A1	1978
1	4	A1	1978
1	5	A1	1978
1	6	A1	1978
1	7	A1	1978
1	8	A1	1978
1	9	A1	1978
1	10	A1	1978
1	11	A1	1978
1	12	A1	1978
1	13	A1	1978
1	14	A1	1978
1	15	A1	1978
1	1	A1	1979
1	2	A1	1979
1	3	A1	1979
1	4	A1	1979
1	5	A1	1979
1	6	A1	1979
1	7	A1	1979
1	8	A1	1979
1	9	A1	1979
1	10	A1	1979
1	11	A1	1979
1	12	A1	1979
1	13	A1	1979
1	14	A1	1979
1	15	A1	1979
1	1	A1	1980
1	2	A1	1980
1	3	A1	1980
1	4	A1	1980
1	5	A1	1980
1	6	A1	1980
1	7	A1	1980
1	8	A1	1980
1	9	A1	1980
1	10	A1	1980
1	11	A1	1980
1	12	A1	1980
1	13	A1	1980
1	14	A1	1980
1	15	A1	1980
1	1	A1	1981
1	2	A1	1981
1	3	A1	1981
1	4	A1	1981
1	5	A1	1981
1	6	A1	1981
1	7	A1	1981
1	8	A1	1981
1	9	A1	1981
1	10	A1	1981
1	11	A1	1981
1	12	A1	1981
1	13	A1	1981
1	14	A1	1981
1	15	A1	1981
1	1	A1	1982
1	2	A1	1982
1	3	A1	1982
1	4	A1	1982
1	5	A1	1982
1	6	A1	1982
1	7	A1	1982
1	8	A1	1982
1	9	A1	1982
1	10	A1	1982
1	11	A1	1982
1	12	A1	1982
1	13	A1	1982
1	14	A1	1982
1	15	A1	1982
1	1	A1	1983
1	2	A1	1983
1	3	A1	1983
1	4	A1	1983
1	5	A1	1983
1	6	A1	1983
1	7	A1	1983
1	8	A1	1983
1	9	A1	1983
1	10	A1	1983
1	11	A1	1983
1	12	A1	1983
1	13	A1	1983
1	14	A1	1983
1	15	A1	1983
1	1	A1	1984
1	2	A1	1984
1	3	A1	1984
1	4	A1	1984
1	5	A1	1984
1	6	A1	1984
1	7	A1	1984
1	8	A1	1984
1	9	A1	1984
1	10	A1	1984
1	11	A1	1984
1	12	A1	1984
1	13	A1	1984
1	14	A1	1984
1	15	A1	1984
1	1	A1	1985
1	2	A1	1985
1	3	A1	1985
1	4	A1	1985
1	5	A1	1985
1	6	A1	1985
1	7	A1	1985
1	8	A1	1985
1	9	A1	1985
1	10	A1	1985
1	11	A1	1985
1	12	A1	1985
1	13	A1	1985
1	14	A1	1985
1	15	A1	1985
1	1	A1	1986
1	2	A1	1986
1	3	A1	1986
1	4	A1	1986
1	5	A1	1986
1	6	A1	1986
1	7	A1	1986
1	8	A1	1986
1	9	A1	1986
1	10	A1	1986
1	11	A1	1986
1	12	A1	1986
1	13	A1	1986
1	14	A1	1986
1	15	A1	1986
1	1	A1	1987
1	2	A1	1987
1	3	A1	1987
1	4	A1	1987
1	5	A1	1987
1	6	A1	1987
1	7	A1	1987
1	8	A1	1987
1	9	A1	1987
1	10	A1	1987
1	11	A1	1987
1	12	A1	1987
1	13	A1	1987
1	14	A1	1987
1	15	A1	1987
1	1	A1	1988
1	2	A1	1988
1	3	A1	1988
1	4	A1	1988
1	5	A1	1988
1	6	A1	1988
1	7	A1	1988
1	8	A1	1988
1	9	A1	1988
1	10	A1	1988
1	11	A1	1988
1	12	A1	1988
1	13	A1	1988
1	14	A1	1988
1	15	A1	1988
1	1	A1	1989
1	2	A1	1989
1	3	A1	1989
1	4	A1	1989
1	5	A1	1989
1	6	A1	1989
1	7	A1	1989
1	8	A1	1989
1	9	A1	1989
1	10	A1	1989
1	11	A1	1989
1	12	A1	1989
1	13	A1	1989
1	14	A1	1989
1	15	A1	1989
1	1	A1	1990
1	2	A1	1990
1	3	A1	1990
1	4	A1	1990
1	5	A1	1990
1	6	A1	1990
1	7	A1	1990
1	8	A1	1990
1	9	A1	1990
1	10	A1	1990
1	11	A1	1990
1	12	A1	1990
1	13	A1	1990
1	14	A1	1990
1	15	A1	1990
1	1	A1	1991
1	2	A1	1991
1	3	A1	1991
1	4	A1	1991
1	5	A1	1991
1	6	A1	1991
1	7	A1	1991
1	8	A1	1991
1	9	A1	1991
1	10	A1	1991
1	11	A1	1991
1	12	A1	1991
1	13	A1	1991
1	14	A1	1991
1	15	A1	1991
1	1	A1	1992
1	2	A1	1992
1	3	A1	1992
1	4	A1	1992
1	5	A1	1992
1	6	A1	1992
1	7	A1	1992
1	8	A1	1992
1	9	A1	1992
1	10	A1	1992
1	11	A1	1992
1	12	A1	1992
1	13	A1	1992
1	14	A1	1992
1	15	A1	1992
1	1	A1	1993
1	2	A1	1993
1	3	A1	1993
1	4	A1	1993
1	5	A1	1993
1	6	A1	1993
1	7	A1	1993
1	8	A1	1993
1	9	A1	1993
1	10	A1	1993
1	11	A1	1993
1	12	A1	1993
1	13	A1	1993
1	14	A1	1993
1	15	A1	1993
1	1	A1	1994
1	2	A1	1994
1	3	A1	1994
1	4	A1	1994
1	5	A1	1994
1	6	A1	1994
1	7	A1	1994
1	8	A1	1994
1	9	A1	1994
1	10	A1	1994
1	11	A1	1994
1	12	A1	1994
1	13	A1	1994
1	14	A1	1994
1	15	A1	1994
1	1	A1	1995
1	2	A1	1995
1	3	A1	1995
1	4	A1	1995
1	5	A1	1995
1	6	A1	1995
1	7	A1	1995
1	8	A1	1995
1	9	A1	1995
1	10	A1	1995
1	11	A1	1995
1	12	A1	1995
1	13	A1	1995
1	14	A1	1995
1	15	A1	1995
1	1	A1	1996
1	2	A1	1996
1	3	A1	1996
1	4	A1	1996
1	5	A1	1996
1	6	A1	1996
1	7	A1	1996
1	8	A1	1996
1	9	A1	1996
1	10	A1	1996
1	11	A1	1996
1	12	A1	1996
1	13	A1	1996
1	14	A1	1996
1	15	A1	1996
1	1	A1	1997
1	2	A1	1997
1	3	A1	1997
1	4	A1	1997
1	5	A1	1997
1	6	A1	1997
1	7	A1	1997
1	8	A1	1997
1	9	A1	1997
1	10	A1	1997
1	11	A1	1997
1	12	A1	1997
1	13	A1	1997
1	14	A1	1997
1	15	A1	1997
1	1	A1	1998
1	2	A1	1998
1	3	A1	1998
1	4	A1	1998
1	5	A1	1998
1	6	A1	1998
1	7	A1	1998
1	8	A1	1998
1	9	A1	1998
1	10	A1	1998
1	11	A1	1998
1	12	A1	1998
1	13	A1	1998
1	14	A1	1998
1	15	A1	1998
1	1	A1	1999
1	2	A1	1999
1	3	A1	1999
1	4	A1	1999
1	5	A1	1999
1	6	A1	1999
1	7	A1	1999
1	8	A1	1999
1	9	A1	1999
1	10	A1	1999
1	11	A1	1999
1	12	A1	1999
1	13	A1	1999
1	14	A1	1999
1	15	A1	1999
1	1	A1	2000
1	2	A1	2000
1	3	A1	2000
1	4	A1	2000
1	5	A1	2000
1	6	A1	2000
1	7	A1	2000
1	8	A1	2000
1	9	A1	2000
1	10	A1	2000
1	11	A1	2000
1	12	A1	2000
1	13	A1	2000
1	14	A1	2000
1	15	A1	2000
1	1	A1	2001
1	2	A1	2001
1	3	A1	2001
1	4	A1	2001
1	5	A1	2001
1	6	A1	2001
1	7	A1	2001
1	8	A1	2001
1	9	A1	2001
1	10	A1	2001
1	11	A1	2001
1	12	A1	2001
1	13	A1	2001
1	14	A1	2001
1	15	A1	2001
1	1	A1	2002
1	2	A1	2002
1	3	A1	2002
1	4	A1	2002
1	5	A1	2002
1	6	A1	2002
1	7	A1	2002
1	8	A1	2002
1	9	A1	2002
1	10	A1	2002
1	11	A1	2002
1	12	A1	2002
1	13	A1	2002
1	14	A1	2002
1	15	A1	2002
1	1	A1	2003
1	2	A1	2003
1	3	A1	2003
1	4	A1	2003
1	5	A1	2003
1	6	A1	2003
1	7	A1	2003
1	8	A1	2003
1	9	A1	2003
1	10	A1	2003
1	11	A1	2003
1	12	A1	2003
1	13	A1	2003
1	14	A1	2003
1	15	A1	2003
1	1	A1	2004
1	2	A1	2004
1	3	A1	2004
1	4	A1	2004
1	5	A1	2004
1	6	A1	2004
1	7	A1	2004
1	8	A1	2004
1	9	A1	2004
1	10	A1	2004
1	11	A1	2004
1	12	A1	2004
1	13	A1	2004
1	14	A1	2004
1	15	A1	2004
1	1	A1	2005
1	2	A1	2005
1	3	A1	2005
1	4	A1	2005
1	5	A1	2005
1	6	A1	2005
1	7	A1	2005
1	8	A1	2005
1	9	A1	2005
1	10	A1	2005
1	11	A1	2005
1	12	A1	2005
1	13	A1	2005
1	14	A1	2005
1	15	A1	2005
1	1	A1	2006
1	2	A1	2006
1	3	A1	2006
1	4	A1	2006
1	5	A1	2006
1	6	A1	2006
1	7	A1	2006
1	8	A1	2006
1	9	A1	2006
1	10	A1	2006
1	11	A1	2006
1	12	A1	2006
1	13	A1	2006
1	14	A1	2006
1	15	A1	2006
1	1	A1	2007
1	2	A1	2007
1	3	A1	2007
1	4	A1	2007
1	5	A1	2007
1	6	A1	2007
1	7	A1	2007
1	8	A1	2007
1	9	A1	2007
1	10	A1	2007
1	11	A1	2007
1	12	A1	2007
1	13	A1	2007
1	14	A1	2007
1	15	A1	2007
1	1	A1	2008
1	2	A1	2008
1	3	A1	2008
1	4	A1	2008
1	5	A1	2008
1	6	A1	2008
1	7	A1	2008
1	8	A1	2008
1	9	A1	2008
1	10	A1	2008
1	11	A1	2008
1	12	A1	2008
1	13	A1	2008
1	14	A1	2008
1	15	A1	2008
1	1	A1	2009
1	2	A1	2009
1	3	A1	2009
1	4	A1	2009
1	5	A1	2009
1	6	A1	2009
1	7	A1	2009
1	8	A1	2009
1	9	A1	2009
1	10	A1	2009
1	11	A1	2009
1	12	A1	2009
1	13	A1	2009
1	14	A1	2009
1	15	A1	2009
1	1	A1	2010
1	2	A1	2010
1	3	A1	2010
1	4	A1	2010
1	5	A1	2010
1	6	A1	2010
1	7	A1	2010
1	8	A1	2010
1	9	A1	2010
1	10	A1	2010
1	11	A1	2010
1	12	A1	2010
1	13	A1	2010
1	14	A1	2010
1	15	A1	2010
1	1	A1	2011
1	2	A1	2011
1	3	A1	2011
1	4	A1	2011
1	5	A1	2011
1	6	A1	2011
1	7	A1	2011
1	8	A1	2011
1	9	A1	2011
1	10	A1	2011
1	11	A1	2011
1	12	A1	2011
1	13	A1	2011
1	14	A1	2011
1	15	A1	2011
1	1	A1	2012
1	2	A1	2012
1	3	A1	2012
1	4	A1	2012
1	5	A1	2012
1	6	A1	2012
1	7	A1	2012
1	8	A1	2012
1	9	A1	2012
1	10	A1	2012
1	11	A1	2012
1	12	A1	2012
1	13	A1	2012
1	14	A1	2012
1	15	A1	2012
1	1	A1	2013
1	2	A1	2013
1	3	A1	2013
1	4	A1	2013
1	5	A1	2013
1	6	A1	2013
1	7	A1	2013
1	8	A1	2013
1	9	A1	2013
1	10	A1	2013
1	11	A1	2013
1	12	A1	2013
1	13	A1	2013
1	14	A1	2013
1	15	A1	2013
1	1	A1	2014
1	2	A1	2014
1	3	A1	2014
1	4	A1	2014
1	5	A1	2014
1	6	A1	2014
1	7	A1	2014
1	8	A1	2014
1	9	A1	2014
1	10	A1	2014
1	11	A1	2014
1	12	A1	2014
1	13	A1	2014
1	14	A1	2014
1	15	A1	2014
1	1	A1	2015
1	2	A1	2015
1	3	A1	2015
1	4	A1	2015
1	5	A1	2015
1	6	A1	2015
1	7	A1	2015
1	8	A1	2015
1	9	A1	2015
1	10	A1	2015
1	11	A1	2015
1	12	A1	2015
1	13	A1	2015
1	14	A1	2015
1	15	A1	2015
1	1	A1	2016
1	2	A1	2016
1	3	A1	2016
1	4	A1	2016
1	5	A1	2016
1	6	A1	2016
1	7	A1	2016
1	8	A1	2016
1	9	A1	2016
1	10	A1	2016
1	11	A1	2016
1	12	A1	2016
1	13	A1	2016
1	14	A1	2016
1	15	A1	2016
1	1	A1	2017
1	2	A1	2017
1	3	A1	2017
1	4	A1	2017
1	5	A1	2017
1	6	A1	2017
1	7	A1	2017
1	8	A1	2017
1	9	A1	2017
1	10	A1	2017
1	11	A1	2017
1	12	A1	2017
1	13	A1	2017
1	14	A1	2017
1	15	A1	2017
1	1	A1	2018
1	2	A1	2018
1	3	A1	2018
1	4	A1	2018
1	5	A1	2018
1	6	A1	2018
1	7	A1	2018
1	8	A1	2018
1	9	A1	2018
1	10	A1	2018
1	11	A1	2018
1	12	A1	2018
1	13	A1	2018
1	14	A1	2018
1	15	A1	2018
1	1	A1	2019
1	2	A1	2019
1	3	A1	2019
1	4	A1	2019
1	5	A1	2019
1	6	A1	2019
1	7	A1	2019
1	8	A1	2019
1	9	A1	2019
1	10	A1	2019
1	11	A1	2019
1	12	A1	2019
1	13	A1	2019
1	14	A1	2019
1	15	A1	2019
1	1	A1	2020
1	2	A1	2020
1	3	A1	2020
1	4	A1	2020
1	5	A1	2020
1	6	A1	2020
1	7	A1	2020
1	8	A1	2020
1	9	A1	2020
1	10	A1	2020
1	11	A1	2020
1	12	A1	2020
1	13	A1	2020
1	14	A1	2020
1	15	A1	2020
1	1	A1	2021
1	2	A1	2021
1	3	A1	2021
1	4	A1	2021
1	5	A1	2021
1	6	A1	2021
1	7	A1	2021
1	8	A1	2021
1	9	A1	2021
1	10	A1	2021
1	11	A1	2021
1	12	A1	2021
1	13	A1	2021
1	14	A1	2021
1	15	A1	2021
1	1	A1	2022
1	2	A1	2022
1	3	A1	2022
1	4	A1	2022
1	5	A1	2022
1	6	A1	2022
1	7	A1	2022
1	8	A1	2022
1	9	A1	2022
1	10	A1	2022
1	11	A1	2022
1	12	A1	2022
1	13	A1	2022
1	14	A1	2022
1	15	A1	2022
1	1	A1	2023
1	2	A1	2023
1	3	A1	2023
1	4	A1	2023
1	5	A1	2023
1	6	A1	2023
1	7	A1	2023
1	8	A1	2023
1	9	A1	2023
1	10	A1	2023
1	11	A1	2023
1	12	A1	2023
1	13	A1	2023
1	14	A1	2023
1	15	A1	2023
1	1	A1	2024
1	2	A1	2024
1	3	A1	2024
1	4	A1	2024
1	5	A1	2024
1	6	A1	2024
1	7	A1	2024
1	8	A1	2024
1	9	A1	2024
1	10	A1	2024
1	11	A1	2024
1	12	A1	2024
1	13	A1	2024
1	14	A1	2024
1	15	A1	2024
1	1	A1	2025
1	2	A1	2025
1	3	A1	2025
1	4	A1	2025
1	5	A1	2025
1	6	A1	2025
1	7	A1	2025
1	8	A1	2025
1	9	A1	2025
1	10	A1	2025
1	11	A1	2025
1	12	A1	2025
1	13	A1	2025
1	14	A1	2025
1	15	A1	2025
1	1	A1	2026
1	2	A1	2026
1	3	A1	2026
1	4	A1	2026
1	5	A1	2026
1	6	A1	2026
1	7	A1	2026
1	8	A1	2026
1	9	A1	2026
1	10	A1	2026
1	11	A1	2026
1	12	A1	2026
1	13	A1	2026
1	14	A1	2026
1	15	A1	2026
1	1	A1	2027
1	2	A1	2027
1	3	A1	2027
1	4	A1	2027
1	5	A1	2027
1	6	A1	2027
1	7	A1	2027
1	8	A1	2027
1	9	A1	2027
1	10	A1	2027
1	11	A1	2027
1	12	A1	2027
1	13	A1	2027
1	14	A1	2027
1	15	A1	2027
1	1	A1	2028
1	2	A1	2028
1	3	A1	2028
1	4	A1	2028
1	5	A1	2028
1	6	A1	2028
1	7	A1	2028
1	8	A1	2028
1	9	A1	2028
1	10	A1	2028
1	11	A1	2028
1	12	A1	2028
1	13	A1	2028
1	14	A1	2028
1	15	A1	2028
1	1	A1	2029
1	2	A1	2029
1	3	A1	2029
1	4	A1	2029
1	5	A1	2029
1	6	A1	2029
1	7	A1	2029
1	8	A1	2029
1	9	A1	2029
1	10	A1	2029
1	11	A1	2029
1	12	A1	2029
1	13	A1	2029
1	14	A1	2029
1	15	A1	2029
1	1	A1	2030
1	2	A1	2030
1	3	A1	2030
1	4	A1	2030
1	5	A1	2030
1	6	A1	2030
1	7	A1	2030
1	8	A1	2030
1	9	A1	2030
1	10	A1	2030
1	11	A1	2030
1	12	A1	2030
1	13	A1	2030
1	14	A1	2030
1	15	A1	2030
1	1	A1	2031
1	2	A1	2031
1	3	A1	2031
1	4	A1	2031
1	5	A1	2031
1	6	A1	2031
1	7	A1	2031
1	8	A1	2031
1	9	A1	2031
1	10	A1	2031
1	11	A1	2031
1	12	A1	2031
1	13	A1	2031
1	14	A1	2031
1	15	A1	2031
1	1	A1	2032
1	2	A1	2032
1	3	A1	2032
1	4	A1	2032
1	5	A1	2032
1	6	A1	2032
1	7	A1	2032
1	8	A1	2032
1	9	A1	2032
1	10	A1	2032
1	11	A1	2032
1	12	A1	2032
1	13	A1	2032
1	14	A1	2032
1	15	A1	2032
1	1	A1	2033
1	2	A1	2033
1	3	A1	2033
1	4	A1	2033
1	5	A1	2033
1	6	A1	2033
1	7	A1	2033
1	8	A1	2033
1	9	A1	2033
1	10	A1	2033
1	11	A1	2033
1	12	A1	2033
1	13	A1	2033
1	14	A1	2033
1	15	A1	2033
1	1	A1	2034
1	2	A1	2034
1	3	A1	2034
1	4	A1	2034
1	5	A1	2034
1	6	A1	2034
1	7	A1	2034
1	8	A1	2034
1	9	A1	2034
1	10	A1	2034
1	11	A1	2034
1	12	A1	2034
1	13	A1	2034
1	14	A1	2034
1	15	A1	2034
1	1	A1	2035
1	2	A1	2035
1	3	A1	2035
1	4	A1	2035
1	5	A1	2035
1	6	A1	2035
1	7	A1	2035
1	8	A1	2035
1	9	A1	2035
1	10	A1	2035
1	11	A1	2035
1	12	A1	2035
1	13	A1	2035
1	14	A1	2035
1	15	A1	2035
1	1	A1	2036
1	2	A1	2036
1	3	A1	2036
1	4	A1	2036
1	5	A1	2036
1	6	A1	2036
1	7	A1	2036
1	8	A1	2036
1	9	A1	2036
1	10	A1	2036
1	11	A1	2036
1	12	A1	2036
1	13	A1	2036
1	14	A1	2036
1	15	A1	2036
1	1	A1	2037
1	2	A1	2037
1	3	A1	2037
1	4	A1	2037
1	5	A1	2037
1	6	A1	2037
1	7	A1	2037
1	8	A1	2037
1	9	A1	2037
1	10	A1	2037
1	11	A1	2037
1	12	A1	2037
1	13	A1	2037
1	14	A1	2037
1	15	A1	2037
1	1	A1	2038
1	2	A1	2038
1	3	A1	2038
1	4	A1	2038
1	5	A1	2038
1	6	A1	2038
1	7	A1	2038
1	8	A1	2038
1	9	A1	2038
1	10	A1	2038
1	11	A1	2038
1	12	A1	2038
1	13	A1	2038
1	14	A1	2038
1	15	A1	2038
1	1	A1	2039
1	2	A1	2039
1	3	A1	2039
1	4	A1	2039
1	5	A1	2039
1	6	A1	2039
1	7	A1	2039
1	8	A1	2039
1	9	A1	2039
1	10	A1	2039
1	11	A1	2039
1	12	A1	2039
1	13	A1	2039
